Success,10.9190698
Timeout,17.5615
Timeout,17.9174785
Timeout,18.0199433
PowerReset,5.2049554
PowerReset,5.0192758
Success,11.1106745
Timeout,17.2200761
Success,9.898461
Timeout,17.1001868
Success,9.932991
Success,10.5031035
PowerReset,4.7478022
PowerReset,5.5462777
PowerReset,5.9980024
PowerReset,6.0381385
Success,9.8736752
Success,10.0991768
PowerReset,6.1074257
PowerReset,6.1235733
Timeout,17.0011447
Success,10.0532258
PowerReset,7.4680594
Success,10.5912697
Success,10.6927919
Success,10.4889102
Success,11.3554857
Success,10.4242486
Success,10.520412
Success,10.0145967
Success,9.791394
Timeout,16.6087024
PowerReset,6.8446788
Success,10.1564948
Success,10.9600826
Timeout,17.0250969
Timeout,18.6194393
Success,10.4293553
PowerReset,5.66351
Success,9.9720976
Success,11.859704
PowerReset,5.3671472
PowerReset,6.7644103
PowerReset,6.0804394
Success,10.9020345
Success,10.3816048
PowerReset,5.9887025
Success,10.0370016
Timeout,17.3568729
Success,10.0574588
Success,9.6793284
Success,10.8350999
Success,9.959959
Success,11.037747
Success,10.4840218
PowerReset,4.5563942
Success,11.0801878
Success,10.3906928
PowerReset,4.6678073
PowerReset,7.0606028
Success,11.8734064
Success,10.5584404
Success,11.4240654
PowerReset,5.7652771
PowerReset,5.9699495
Success,10.6201446
PowerReset,5.5817621
Success,11.3228799
PowerReset,7.6033204
PowerReset,7.1638497
Success,9.7353551
Timeout,17.473805
Success,11.2541754
Timeout,17.3869637
Timeout,16.8602348
Timeout,16.6006503
Success,10.0696841
Success,11.2698592
Timeout,17.403065
PowerReset,6.446963
Success,12.1063542
PowerReset,5.7379339
Timeout,16.9245563
Success,9.902967
Success,10.0083477
Success,10.5071191
PowerReset,7.5311557
Timeout,17.2858153
Success,9.3556343
Success,10.0300523
Success,9.7191293
PowerReset,5.6246275
Timeout,17.9608211
Success,11.6596601
Success,9.8655609
Success,9.5780521
Timeout,17.8762449
Timeout,17.557619
Success,11.3875446
Success,9.94371
