PowerReset,2.1535728
PowerReset,1.9959669
PowerReset,2.061856
PowerReset,1.0866747
PowerReset,2.0735721
PowerReset,1.1350933
PowerReset,2.0143824
PowerReset,2.2600941
PowerReset,2.0086609
PowerReset,1.1346437
PowerReset,1.7418154
PowerReset,1.9265144
PowerReset,2.1077975
PowerReset,2.5414306
PowerReset,1.5217525
PowerReset,1.43857
PowerReset,1.6516262
PowerReset,0.9161218
PowerReset,4.4674449
PowerReset,2.1419276
PowerReset,2.4590568
PowerReset,1.4704468
PowerReset,3.0492742
PowerReset,2.1523417
PowerReset,1.914897
PowerReset,3.2305446
PowerReset,1.4128447
PowerReset,0.9479684
PowerReset,1.811397
PowerReset,3.1693138
PowerReset,2.0036591
PowerReset,1.6433996
PowerReset,1.2242752
PowerReset,1.3027967
PowerReset,2.4005524
PowerReset,2.1921419
PowerReset,2.999747
PowerReset,0.8074241
PowerReset,1.517107
PowerReset,1.0777837
PowerReset,1.5740963
PowerReset,1.0501544
PowerReset,2.7241704
PowerReset,2.3507713
PowerReset,3.7917485
PowerReset,2.5371005
PowerReset,1.8178553
PowerReset,1.6827107
PowerReset,1.3883373
PowerReset,1.7068938
PowerReset,1.0344736
PowerReset,3.7812177
PowerReset,2.0672506
PowerReset,1.1036282
PowerReset,0.9634382
PowerReset,1.8302131
PowerReset,1.5096768
PowerReset,1.7575348
PowerReset,1.6116818
PowerReset,1.5631233
PowerReset,2.9959626
PowerReset,1.3962363
PowerReset,0.6035908
PowerReset,2.2499219
PowerReset,0.9945781
PowerReset,2.8651063
PowerReset,2.3249428
PowerReset,1.5348292
PowerReset,2.1414656
PowerReset,0.9969716
PowerReset,3.752776
PowerReset,0.9978419
PowerReset,0.880948
PowerReset,2.0464775
PowerReset,2.9723099
PowerReset,2.592404
PowerReset,3.1415328
PowerReset,2.7586964
PowerReset,3.171884
PowerReset,2.5055854
PowerReset,1.8216026
PowerReset,1.5617295
PowerReset,1.7874549
PowerReset,1.0034748
PowerReset,1.5133823
PowerReset,2.6874165
PowerReset,1.2568164
PowerReset,1.5838714
PowerReset,3.5987675
PowerReset,1.5996209
PowerReset,2.3777332
PowerReset,1.5835829
PowerReset,1.4742641
PowerReset,1.2961079
PowerReset,1.763512
PowerReset,1.0698445
PowerReset,1.6108603
PowerReset,2.9120017
PowerReset,1.2433185
PowerReset,1.7711514
